"dijalankan,",60
"seluruh,",97
"negeri,",780
"menjalin,",30
"hubungan,",62
"rapat,",47
"dengan,",1052
"perkumpulan,",30
"pertanian,",384
"luar,",108
"berkata,",1024
"berperanan,",30
"menjadi,",289
"kemudahan,",152
"pengangkutan,",35
"bagi,",588
"menghantar,",30
"produk,",142
"pasar,",30
"singkat,",41
"menjamin,",30
"kesegarannya,",30
"berkenaan,",112
"diluluskan,",46
"Patinggi,",162
"Abang,",776
"Johari,",653
"Openg,",152
"merupakan,",182
"hadiah,",30
"istimewa,",30
"buat,",30
"kita,",800
"ujarnya,",221
"amat,",187
"diperlukan,",51
"Betong,",120
"sebahagian,",43
"daripada,",389
"Agropolitan,",30
"Sadok,",30
"kawasan,",506
"Bakul,",30
"Makanan,",30
"Mukah,",58
"berskala,",32
"besar,",85
"moden,",130
"membantu,",259
"mengukuhkan,",34
"objektif,",30
"pengeluar,",30
"makanan,",125
"pengeksport,",30
"menjelang,",98
"Pada,",130
"sama,",392
"memberi,",280
"peluang,",52
"ramai,",140
"menaik,",68
"kehidupan,",91
"tambahnya,",92
"lagi,",261
"antara,",311
"projek,",175
"pedalaman,",74
"dijadikan,",127
"sasaran,",60
"oleh,",624
"mahukan,",65
"kuasa,",30
"kesan,",95
"kesejahteraan,",53
"kemajuan,",117
"hanya,",34
"dapat,",566
"dilihat,",30
"pilihan,",85
"sudah,",195
"hampir,",68
"tiba,",75
"datang,",197
"mencari,",81
"menyebarkan,",30
"pembohongan,",30
"kemudian,",64
"hilang,",30
"selepas,",154
"fitnah,",30
"tidak,",1108
"berjaya,",164
"Kata,",30
"Gabungan,",202
"Parti,",481
"GPS,",668
"sentiasa,",230
"berada,",30
"setiap,",125
"bersedia,",54
"berkhidmat,",30
"sebagaimana,",30
"diikrarkan,",30
"bukan,",93
"retorik,",30
"semata,",30
"mata,",30
"Beliau,",317
"turut,",275
"mengingatkan,",47
"bahawa,",154
"mengatur,",30
"pelbagai,",235
"bawah,",209
"Dana,",30
"Fasilitasi,",30
"berjumlah,",69
"Kita,",341
"memperke,",30
"nalkan,",30
"teknologi,",42
"baharu,",80
"menjadikan,",64
"pekerjaan,",30
"faedah,",30
"menubuhkan,",134
"lebih,",285
"banyak,",152
"taman,",30
"agro,",30
"pusat,",99
"pengumpulan,",30
"memproses,",44
"mempakej,",30
"CPPC,",86
"mengukuh,",30
"jelasnya,",185
"meluluskan,",42
"geran,",76
"pembinaan,",56
"padang,",30
"futsal,",30
"terbabit,",107
"termasuk,",177
"JKKK,",77
"mengelolakan,",30
"aktiviti,",159
"kemasyarakatan,",30
"Sebelum,",41
"itu,",1213
"Pegawai,",158
"Bahagian,",262
"peserta,",44
"menyertai,",88
"perusahaan,",30
"kelapa,",109
"sawit,",57
"lada,",30
"hitam,",30
"diadakan,",60
"terdekat,",62
"ini,",1678
"Turut,",64
"hadir,",30
"ialah,",165
"Pengarah,",75
"Negeri,",409
"Ronald,",30
"Ripid,",30
"Setiausaha,",70
"Politik,",30
"Dr,",189
"Richard,",30
"Rapu,",30
"Residen,",92
"Friday,",30
"Belik,",30
"Kategory,",458
"Facebook,",923
"Google,",458
"Email,",458
"Suka,",465
"Kami,",523
"teruskan,",87
"usaha,",277
"perdamaian,",203
"SUPP,",273
"PSB,",465
"kebaikan,",173
"komuniti,",213
"Cina,",247
"gambar,",38
"beliau,",519
"berharap,",183
"Rakyat,",226
"Bersatu,",248
"khasnya,",34
"tetapi,",234
"kedua,",95
"dua,",200
"sependapat,",29
"dengannya,",29
"Mengulas,",58
"Presiden,",130
"Dato,",141
"Koh,",64
"terhadap,",80
"pada,",1060
"Isnin,",80
"dasarnya,",29
"sejak,",117
"berlaku,",88
"perpecahan,",29
"Menurutnya,",91
"berpecah,",154
"Pilihan,",83
"PRN,",176
"pucuk,",87
"Barisan,",66
"BN,",124
"memutuskan,",52
"masalah,",136
"harus,",146
"diselesaikan,",29
"parti,",313
"berbalah,",47
"dasar,",106
"gabungan,",35
"campur,",29
"tangan,",29
"dalaman,",29
"ahli,",215
"ahlinya,",58
"dipecat,",58
"dikekalkan,",29
"keterangkuman,",29
"perpaduan,",500
"kalangan,",58
"penglibatan,",39
"kaum,",418
"hari,",457
"juga,",666
"Pengerusi,",198
"bagaimanapun,",29
"berlarutan,",38
"sehingga,",233
"Allahyarham,",29
"Pehin,",47
"Adenan,",29
"Satem,",29
"Tok,",58
"ketua,",116
"menteri,",105
"menambah,",101
"dibenarkan,",47
"menggunakan,",105
"simbol,",42
"Umum,",29
"lalu,",203
"menunjukkan,",74
"jelas,",121
"hasrat,",41
"menyatukan,",58
"Pendaftaran,",29
"Pendaftar,",29
"Pertubuhan,",62
"apabila,",138
"UPP,",116
"dibentuk,",29
"dikenali,",29
"boleh,",222
"bekerjasama,",186
"mendedahkan,",29
"mengarahkan,",29
"majlis,",100
"pelancaran,",29
"seterusnya,",90
"penjenamaan,",29
"semula,",44
"Apabila,",55
"diteruskan,",39
"mengekalkan,",113
"Semua,",49
"bertujuan,",46
"berdamai,",29
"Malangnya,",29
"secara,",227
"sengaja,",29
"atau,",162
"sebaliknya,",99
"mengikat,",29
"komponen,",29
"walaupun,",65
"mengetahui,",40
"tindakan,",130
"menjejaskan,",29
"kerja,",75
"berpasukan,",29
"mempunyai,",170
"bertentangan,",29
"berdasarkan,",86
"terkini,",39
"membuktikan,",33
"berminat,",29
"menentang,",29
"terus,",433
"politik,",126
"berpuas,",58
"hati,",106
"meminta,",40
"masyarakat,",454
"pemimpin,",230
"korporat,",29
"selebihnya,",29
"terserah,",29
"menilai,",29
"menerusi,",94
"akhbar,",41
"membidas,",29
"Konvensyen,",45
"Pesaka,",66
"Bumiputera,",80
"PBB,",216
"Sabtu,",69
"langsung,",96
"menyelar,",29
"bermasalah,",29
"Dalam,",139
"memainkan,",29
"peranan,",44
"penubuhan,",46
"Ahli,",271
"Undangan,",220
"ADUN,",165
"Bawang,",46
"Assan,",46
"meletak,",29
"jawatan,",29
"kabinet,",58
"mendesak,",29
"rombakan,",29
"dilakukan,",70
"menyingkirkan,",29
"Luhong,",112
"dinobat,",84
"Malaysia,",763
"Anak,",28
"kelahiran,",28
"Kuching,",151
"James,",56
"membuat,",187
"bangga,",52
"meraih,",28
"gelaran,",28
"tahun,",472
"setelah,",68
"menewaskan,",28
"finalis,",56
"Gadis,",28
"berusia,",28
"dinobatkan,",28
"pemenang,",56
"dihakimi,",28
"pelakon,",28
"pengarah,",28
"penerbit,",28
"Hans,",28
"Isaac,",28
"Deborah,",28
"pereka,",28
"fesyen,",28
"Ong,",28
"Sementara,",89
"tempat,",199
"jatuh,",28
"Charissa,",28
"Chong,",28
"diikuti,",28
"ketiga,",47
"keempat,",28
"masing,",294
"dimenangi,",28
"Serena,",28
"Neha,",28
"Verma,",28
"kemuncak,",28
"disiarkan,",44
"talian,",28
"September,",56
"laman,",28
"sesawang,",28
"rasmi,",28
"pertandingan,",43
"membeli,",28
"tiket,",65
"tontonan,",28
"menyaksikan,",33
"melalui,",162
"peringkat,",72
"penilaian,",28
"pertunjukan,",28
"malam,",103
"pakaian,",34
"renang,",28
"sesi,",28
"soal,",60
"MC,",28
"bekerja,",75
"bidang,",148
"perhubungan,",28
"awam,",183
"pemasaran,",107
"Kuala,",87
"Lumpur,",28
"tampil,",28
"wawancara,",28
"bersama,",166
"Bungan,",28
"keturunan,",28
"berasal,",28
"Sungai,",141
"Asap,",28
"sementara,",66
"ibunya,",28
"Pauline,",28
"Japok,",28
"Kanowit,",160
"jika,",222
"menang,",77
"ingin,",101
"bertemu,",55
"idolanya,",28
"selebriti,",28
"dermawan,",28
"Oprah,",56
"Winfrey,",56
"bekas,",28
"Wanita,",67
"Pertama,",28
"Amerika,",28
"Syarikat,",28
"Michelle,",28
"Obama,",28
"tahu,",70
"ada,",376
"fikiran,",28
"rasanya,",28
"wanita,",56
"inspirasi,",28
"menonton,",56
"rancangan,",56
"bahkan,",47
"menangis,",56
"Krismas,",28
"kanak,",76
"tersenyum,",56
"gembira,",28
"Melihat,",28
"membesar,",28
"keluarga,",48
"melihat,",74
"pergi,",44
"sekolah,",87
"mendapatkan,",72
"pendidikan,",109
"sepatutnya,",52
"perasaan,",28
"memuaskan,",28
"sukar,",132
"gambarkan,",28
"Ia,",69
"dikatakan,",28
"Menakjubkan,",28
"keajaiban,",28
"seperti,",215
"kata,",182
"JAS,",243
"giat,",108
"adakan,",81
"kesedaran,",167
"larangan,",135
"pembakaran,",216
"terbuka,",220
"Miri,",409
"SEBAR,",27
"mengadakan,",93
"risalah,",71
"pekebun,",81
"MIRI,",57
"Sepanjang,",27
"musim,",54
"kering,",54
"bermula,",45
"Ogos,",57
"Alam,",54
"Sekitar,",54
"Cawangan,",142
"Hamzah,",45
"Mohamad,",54
"pegawai,",74
"sedang,",62
"kekerapan,",27
"menjalankan,",31
"tugas,",27
"meronda,",27
"sering,",27
"terbakar,",27
"khususnya,",68
"tanah,",75
"gambut,",27
"Matlamat,",27
"rondaan,",27
"pencegahan,",71
"memberikan,",58
"menyeru,",101
"menyerahkan,",101
"Kempen,",27
"Larangan,",27
"Pembakaran,",27
"Terbuka,",31
"berkebun,",27
"beriadah,",27
"berkelah,",27
"golongan,",90
"dilawati,",27
"pegawainya,",27
"pekerja,",27
"industri,",42
"Eastwood,",27
"peladang,",54
"tembikai,",27
"Baram,",64
"Batu,",89
"Tudan,",27
"tepi,",27
"paya,",27
"jalan,",84
"Kampung,",105
"berterusan,",36
"supaya,",138
"bebas,",84
"mengakibatkan,",27
"jerebu,",54
"memastikan,",201
"panas,",27
"Walaupun,",28
"menghadapi,",47
"kekangan,",27
"logistik,",27
"sumber,",46
"tenaga,",27
"terhad,",27
"jabatan,",27
"kerjasama,",135
"agensi,",67
"Termasuklah,",27
"Lembaga,",32
"Sumber,",39
"Asli,",39
"NREB,",27
"Pejabat,",97
"Daerah,",209
"Bomba,",27
"Penyelamat,",27
"JBPM,",27
"Pengairan,",27
"Saliran,",27
"JPS,",27
"Geosains,",27
"JMG,",27
"Sukarelawan,",27
"RELA,",66
"semua,",318
"terlibat,",47
"kebakaran,",47
"kualiti,",27
"udara,",27
"terpelihara,",27
"sekat,",78
"UMNO,",130
"semasa,",113
"berucap,",157
"Penyerahan,",102
"Geran,",102
"Asrama,",102
"Persatuan,",254
"Kebangsaan,",145
"Dayak,",91
"Bidayuh,",427
"DBNA,",153
"Gambar,",91
"Chimon,",51
"Kerajaan,",235
"menghalang,",26
"melebarkan,",26
"sayapnya,",26
"berpangkalan,",26
"Semenanjung,",78
"memahami,",26
"sebaik,",46
"sendiri,",160
"benarkan,",26
"masuk,",61
"terbaik,",52
"Sebab,",45
"jaga,",26
"bersatu,",70
"lindungi,",26
"diri,",66
"demikian,",102
"Serbaguna,",51
"Kompleks,",51
"perkembangan,",48
"mampu,",63
"mencapai,",43
"termaju,",26
"segi,",40
"ekonomi,",131
"percaya,",51
"muncul,",26
"tambahan,",26
"pendapatan,",101
"cukai,",26
"jualan,",35
"atas,",113
"Petronas,",26
"meningkatkan,",75
"dedahkan,",26
"dulu,",26
"bertuah,",50
"pemimpinnya,",26
"sebuah,",63
"pasukan,",43
"Jika,",102
"bergerak,",85
"Itu,",26
"Meskipun,",26
"Melayu,",91
"majoriti,",229
"namun,",51
"sebab,",58
"Agnes,",91
"Tugong,",91
"Pertahan,",75
"lapan,",125
"Manyin,",200
"Lapan,",50
"dipertahankan,",50
"Naib,",83
"Michael,",50
"Jawong,",25
"dijangka,",78
"berlangsung,",38
"tiada,",108
"perlu,",191
"diselindungkan,",25
"Justeru,",54
"kelak,",51
"terutama,",60
"pengundi,",25
"menunaikan,",25
"tanggungjawab,",49
"mengundi,",25
"berjaga,",25
"menjaga,",107
"pertahankan,",25
"Opar,",75
"hingga,",47
"Semuja,",75
"bermakna,",46
"benar,",62
"berterima,",36
"kasih,",56
"kepad,",25
"Ada,",25
"padi,",25
"beras,",25
"budi,",25
"Jangan,",46
"lihat,",44
"muka,",25
"lihatlah,",25
"lambang,",25
"Pendidikan,",72
"Sains,",34
"Penyelidikan,",25
"Teknologi,",40
"Penasihat,",25
"ia,",225
"menekankan,",37
"kecil,",75
"Katanya,",133
"meskipun,",25
"jumlahnya,",25
"cukup,",59
"kuat,",25
"bersaing,",25
"Tasik,",50
"Biru,",50
"Serembu,",50
"Tarat,",50
"Kedup,",50
"Mambong,",50
"Tebedu,",50
"Tujuh,",25
"disandang,",50
"manakala,",50
"dimiliki,",25
"penyandangnya,",25
"Ranum,",25
"Manakala,",33
"Jinep,",25
"Demokratik,",69
"Progresif,",69
"PDP,",243
"Simuh,",25
"Roland,",25
"Sagah,",25
"Jerip,",25
"Susil,",25
"John,",63
"Ilus,",25
"Amalkan,",72
"sikap,",143
"toleransi,",96
"SUMBANGAN,",39
"Abdul,",293
"Wahab,",96
"barisan,",44
"tiga,",247
"cek,",103
"Kabo,",48
"Krian,",84
"kelmarin,",113
"SARATOK,",24
"Kalaka,",24
"Aziz,",48
"mengamalkan,",36
"semangat,",64
"berbilang,",70
"kekal,",41
"utuh,",24
"suasana,",48
"seumpama,",24
"pembentukan,",24
"harmoni,",52
"menghormati,",76
"aspek,",62
"Adalah,",45
"anggota,",39
"amanan,",24
"dikecapi,",43
"sekarang,",42
"berkekalan,",24
"terlalu,",24
"ekstrem,",28
"bersikap,",24
"sedemikian,",24
"dibimbangi,",24
"memecahkan,",24
"dibina,",24
"sekian,",24
"negara,",319
"penyerahan,",29
"sejumlah,",83
"dekat,",100
"kepercayaan,",24
"tradisi,",26
"tentu,",42
"hidup,",50
"maj,",24
"muk,",24
"terdiri,",30
"Kristian,",24
"Islam,",24
"Buddha,",24
"saling,",28
"hormat,",24
"bersyukur,",55
"faktor,",46
"keagamaan,",57
"terbukti,",24
"masya,",24
"rakat,",24
"berkumpul,",24
"memusuhi,",24
"Biarlah,",24
"beragama,",48
"mengikut,",66
"panduan,",48
"betul,",35
"garis,",24
"sambil,",73
"samalah,",24
"amalkan,",24
"Hadir,",139
"Saratok,",36
"Kaunselor,",80
"Duri,",24
"Khairul,",24
"Kepu,",28
"MAKSAK,",161
"Sibu,",845
"gelandangan,",207
"MESRA,",23
"Fatimah,",138
"kanan,",103
"beramah,",46
"mesra,",46
"salah,",53
"seorang,",24
"menerima,",179
"perkhidmatan,",69
"gunting,",46
"rambut,",46
"percuma,",69
"SIBU,",132
"Kebajikan,",69
"Anggota,",49
"Jalan,",61
"Sanyan,",23
"Tempat,",23
"Untuk,",32
"Gelandangan,",23
"TTUG,",253
"pertama,",32
"Kesejahteraan,",23
"Keluarga,",23
"Pembangunan,",85
"Kanak,",46
"Abdullah,",23
"bersetuju,",67
"memperuntukkan,",62
"mengubah,",23
"suai,",23
"ditubuhkan,",23
"menempatkan,",23
"Kapasiti,",23
"jumlah,",104
"purata,",23
"dikenal,",63
"pasti,",51
"tempoh,",351
"Konsep,",23
"persinggahan,",43
"membersihkan,",28
"makan,",46
"tidur,",46
"siangnya,",23
"keluar,",35
"urusan,",23
"sidang,",47
"pengubahsuaian,",23
"secepat,",23
"mungkin,",62
"beroperasi,",32
"waktu,",46
"Terdahulu,",72
"melawat,",39
"sumbangan,",70
"Masyarakat,",55
"berfungsi,",23
"menyediakan,",95
"menumpang,",23
"Selain,",45
"khidmat,",44
"saringan,",23
"kesihatan,",90
"fizikal,",23
"ujian,",23
"pengesanan,",23
"penyalahgunaan,",23
"terlarang,",23
"bantuan,",105
"rujukan,",23
"berkaitan,",88
"operasi,",95
"diurus,",23
"pertubuhan,",23
"NGO,",92
"dilantik,",45
"kementerian,",37
"Jawatankuasa,",107
"Penyelarasan,",46
"Pemantauan,",46
"Sosial,",46
"JPPSB,",46
"Oleh,",73
"Amal,",46
"Xin,",46
"mengurus,",23
"menampung,",45
"UCA,",23
"Bulan,",38
"Sabit,",23
"Merah,",23
"PBSM,",23
"Lions,",23
"JCI,",23
"KRT,",23
"Brooke,",23
"Empawah,",23
"Chinese,",23
"individu,",46
"bermurah,",23
"komitmen,",43
"menyumbang,",24
"kementeriannya,",37
"merancang,",37
"Bintulu,",44
"dipengerusikan,",23
"residen,",23
"Bagi,",23
"proses,",25
"strategik,",23
"menyokong,",39
"menikmati,",114
"sosial,",92
"dinaik,",110
"semakin,",88
"sesak,",110
"BERBARIS,",22
"PANJANG,",22
"Keadaan,",22
"terpaksa,",53
"berbaris,",22
"sebelum,",34
"rawatan,",66
"Kementerian,",113
"Kesihatan,",104
"KKM,",56
"diharap,",24
"mempertimbangkan,",22
"Keadilan,",22
"PKR,",34
"Satu,",71
"Anchom,",22
"inisiatif,",37
"wajar,",44
"disegerakan,",22
"berikutan,",92
"sedia,",117
"bersesuaian,",22
"menangani,",22
"kesesakan,",44
"pesakit,",110
"populasi,",22
"penduduk,",512
"meningkat,",91
"kebelakangan,",22
"memerlukan,",59
"berhampiran,",22
"biarkan,",22
"keselesaan,",22
"diambil,",82
"kira,",89
"Menurut,",71
"peningkatan,",50
"ketara,",22
"bilangan,",44
"Ujar,",22
"keadaan,",57
"menyebabkan,",22
"ketidaksele,",22
"saan,",22
"tekanan,",22
"kakitangan,",22
"bertugas,",22
"Sehubungan,",51
"mencadangkan,",22
"memperbesarkan,",22
"ruang,",22
"menunggu,",69
"sempit,",22
"doktor,",22
"kaunter,",22
"farmasi,",22
"Berdasarkan,",22
"pengalaman,",22
"empat,",94
"gili,",22
"persekitaran,",39
"selesa,",43
"kondusif,",22
"peruntukan,",359
"sebaiknya,",84
"AGIH,",21
"DANA,",21
"RAKYAT,",21
"Tiong,",67
"berdiri,",54
"tengah,",27
"Teo,",63
"lima,",81
"merakam,",27
"kenangan,",24
"tuai,",63
"Pemimpin,",42
"Bersama,",58
"Udin,",63
"Sengan,",42
"Penduduk,",21
"Dudong,",147
"diingatkan,",22
"disalurkan,",83
"Seri,",30
"diberikan,",93
"tunai,",42
"akaun,",63
"Kemajuan,",21
"Keselamatan,",30
"hendaklah,",21
"digunakan,",68
"manfaat,",29
"diselewengkan,",21
"tujuan,",66
"mendapati,",21
"menyalahgunakan,",21
"maka,",75
"kami,",42
"teragak,",32
"agak,",59
"menyenaraihitamkan,",21
"beli,",21
"arak,",21
"tolong,",21
"Peruntukan,",37
"selain,",35
"Nasat,",21
"anjuran,",35
"Zon,",75
"Tengah,",34
"Kanan,",21
"merangkap,",29
"Siew,",21
"Tuai,",21
"tetamu,",34
"jemputan,",21
"duta,",21
"khas,",37
"Perdana,",103
"Ke,",21
"Republik,",21
"menegaskan,",32
"memfokuskan,",35
"pihaknya,",21
"ditender,",21
"kontraktor,",50
"dilaksanakan,",76
"gotong,",43
"royong,",60
"cara,",32
"melibatkan,",44
"berkurangan,",31
"kosnya,",21
"tinggi,",51
"baik,",116
"berjumpa,",21
"mengalu,",21
"alukan,",21
"pejabat,",21
"mengemukakan,",21
"permohonan,",43
"tegas,",60
"Parlimen,",33
"Jelasnya,",38
"menyalurkan,",73
"kediaman,",31
"sempurna,",41
"ucapannya,",45
"masih,",142
"belum,",34
"memiliki,",32
"membuka,",21
"segera,",21
"sebanyak,",98
"keseluruhannya,",21
"Namun,",44
"fasa,",63
"tertentu,",30
"Zacchaeus,",21
"komited,",82
"bantu,",60
"terjejas,",125
"PKP,",165
"GOTONG,",20
"ROYONG,",20
"Gira,",128
"memegang,",20
"penyapu,",20
"perasmian,",20
"Pencegahan,",73
"Wabak,",114
"Gotong,",74
"Royong,",57
"Mega,",57
"Selangau,",400
"Perintah,",63
"Kawalan,",63
"Pergerakan,",63
"susulan,",20
"penularan,",83
"wabak,",53
"Tamin,",37
"Christopher,",37
"Sambang,",37
"membelanjakan,",20
"bilion,",74
"kelompok,",20
"ketinggalan,",39
"memberitahu,",109
"ditonjolkan,",20
"persekutuan,",52
"berusaha,",33
"pandemik,",35
"kebajikan,",35
"akibat,",42
"pelaksanaan,",45
"dianjurkan,",38
"Luar,",67
"MDLBS,",156
"seramai,",20
"diagihkan,",48
"merakamkan,",26
"penghargaan,",20
"terima,",20
"daerah,",179
"membekalkan,",20
"Penghargaan,",20
"petugas,",37
"frontliner,",20
"Hijau,",54
"Kukuhkan,",57
"Mawan,",145
"PATRIOTIK,",19
"mengibarkan,",19
"Jalur,",19
"Gemilang,",19
"Merdeka,",76
"Kawasan,",54
"Julau,",75
"Tayan,",38
"Lepong,",38
"Sarikei,",42
"Hari,",173
"detik,",19
"peristiwa,",19
"bersejarah,",38
"diingati,",19
"kebanggaan,",19
"Pakan,",27
"William,",21
"Ikom,",21
"maknanya,",19
"menghargainya,",19
"kemungkinan,",19
"tergugat,",19
"Sekiranya,",19
"mempertahankan,",67
"identiti,",57
"tersendiri,",38
"mengutamakan,",19
"sesama,",19
"janganlah,",19
"indentiti,",19
"dibawa,",19
"Tidak,",35
"diperintah,",19
"mempu,",19
"nyai,",19
"kebebasan,",19
"tuju,",19
"menyemai,",36
"erti,",19
"kemerdekaan,",19
"berasa,",24
"keterujaan,",19
"ditunjukkan,",28
"diharapkan,",19
"patriotisme,",19
"Terus,",54
"keamanan,",72
"Karim,",108
"Perpaduan,",31
"keharmonian,",18
"terserlah,",33
"sempena,",18
"sambutan,",118
"Aman,",36
"ihsan,",18
"Penerangan,",18
"membina,",79
"Pelancongan,",18
"Kesenian,",18
"Kebudayaan,",18
"Rahman,",86
"tanpa,",36
"sokongan,",40
"dihajati,",18
"mudah,",45
"dicapai,",18
"Mengambil,",18
"Peringkat,",33
"jayanya,",18
"Inilah,",28
"sebabnya,",18
"menganjurkan,",26
"mengeratkan,",20
"silaturahim,",18
"Tanpa,",18
"wujudnya,",18
"erat,",20
"ianya,",18
"memajukan,",18
"fokus,",18
"Suarah,",18
"dihadiri,",18
"Pertua,",18
"Taib,",36
"Mahmud,",18
"isteri,",18
"Toh,",18
"Ragad,",18
"Kurdi,",18
"Belia,",28
"bertanggungjawab,",23
"genap,",18
"mengecapi,",18
"tahap,",18
"Bagaimanapun,",35
"jangan,",19
"lupa,",21
"bergolek,",18
"berkat,",18
"perjuangan,",18
"terdahulu,",18
"Banyak,",31
"Lebuhraya,",18
"jambatan,",51
"infrastruktur,",18
"perindustrian,",18
"lonjakan,",18
"Jumlah,",81
"kes,",179
"denggi,",102
"mendadak,",68
"peratus,",94
"Sempurai,",119
"LANGKAH,",17
"PENCEGAHAN,",17
"pemilik,",17
"kedai,",17
"drastik,",34
"Ngelai,",17
"mendedahkannya,",17
"laporan,",51
"Awam,",17
"bulan,",26
"dicatatkan,",17
"Januari,",25
"Julai,",17
"tujuh,",78
"bimbang,",28
"perbandingan,",17
"Peningkatan,",17
"kebersihan,",71
"sekeliling,",17
"tinggal,",17
"pembiakan,",34
"aedes,",34
"memeriksa,",17
"premis,",26
"undang,",44
"dijumpai,",38
"lalai,",17
"membiarkan,",17
"nyamuk,",17
"ucapan,",20
"alu,",17
"aluan,",17
"Tetap,",17
"Tempatan,",17
"Perumahan,",17
"Sze,",17
"Yong,",17
"Pemangku,",17
"Inting,",17
"Nyami,",17
"Pemanca,",25
"Mathew,",17
"mengulangi,",17
"gesaannya,",17
"sekitarnya,",17
"mega,",17
"bersih,",17
"kebiasaan,",17
"indah,",17
"menggesa,",57
"setempat,",19
"mematuhi,",43
"prosedur,",26
"rantaian,",17
"meninggal,",17
"dunia,",17
"Jun,",38
"mendorong,",17
"khusus,",17
"mengekang,",17
"penyebaran,",17
"pentadbiran,",17
"berkuasa,",50
"perniagaan,",53
"tempatan,",61
"Mengenai,",23
"melaksanakan,",27
"tanggungjawabnya,",17
"mencegah,",42
"menjangkiti,",17
"anjing,",34
"mengurung,",17
"peliharaan,",17
"vaksin,",17
"jangkitan,",17
"laksana,",64
"lanjutan,",96
"PKPP,",268
"ditemui,",32
"pemberita,",32
"BCCK,",32
"Wei,",16
"menyambut,",16
"langkah,",32
"melanjutkan,",26
"Pemulihan,",16
"Disember,",64
"depan,",67
"diumumkan,",47
"Muhyiddin,",16
"Yassin,",16
"nasional,",32
"ikut,",16
"Seperti,",28
"Zealand,",16
"kembali,",25
"HW,",16
"Pusat,",49
"tanya,",16
"perancangan,",16
"memperkenalkan,",16
"Bantuan,",17
"Khas,",16
"Sarawakku,",16
"Sayang,",16
"BKSS,",96
"Keseluruhannya,",16
"pakej,",16
"iaitu,",105
"rancang,",16
"awal,",16
"menjangkakan,",16
"perutusan,",16
"televisyen,",16
"lepas,",39
"Langkah,",16
"memandangkan,",16
"berdepan,",40
"Dengan,",27
"pelanjutan,",25
"penguatkuasaan,",30
"Akta,",72
"Pengawalan,",16
"Penyakit,",16
"Berjangkit,",16
"cadangan,",16
"menaikkan,",16
"kadar,",50
"kompaun,",16
"kesalahan,",32
"sekurang,",16
"kurangnya,",16
"ganda,",16
"diperhalusi,",16
"dipinda,",16
"terlebih,",16
"dahulu,",16
"dianggap,",70
"jurutera,",60
"Pengurus,",15
"Kadri,",15
"asnaf,",15
"PPD,",60
"Ali,",124
"peneraju,",15
"membangunkan,",25
"insan,",19
"berpengetahuan,",15
"berkemahiran,",15
"berkeperibadian,",15
"mulia,",17
"Masagus,",15
"justeru,",17
"sesuailah,",15
"tema,",30
"Berguru,",15
"Ilmu,",15
"Bina,",15
"Generasi,",15
"Baharu,",15
"Tema,",15
"penekanan,",15
"memperkasa,",15
"ilmu,",17
"pengetahuan,",15
"generasi,",57
"seiring,",15
"Falsafah,",15
"Kendatipun,",15
"begitu,",32
"diibaratkan,",15
"lilin,",15
"membakar,",15
"dirinya,",15
"menerangi,",15
